year,college_code,branch_code,category,gender,predicted_closing_rank,confidence_score,methodology
2026,CMRG,CIV,SC,General,2036,88.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,CIV,SC,Female,2364,89.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,CIV,ST,General,2362,81.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,CIV,ST,Female,2610,84.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,CIV,EWS,General,494,74.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,CIV,EWS,Female,628,92.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,OC,General,472,90.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,OC,Female,557,80.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-A,General,1184,74.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-A,Female,1499,87.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-B,General,833,71.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-B,Female,1019,91.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-C,General,1435,80.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-C,Female,1659,90.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-D,General,860,81.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-D,Female,1130,88.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-E,General,1598,76.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,BC-E,Female,1879,84.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,SC,General,2127,88.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,SC,Female,3049,89.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,ST,General,2787,84.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,ST,Female,3492,85.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,EWS,General,622,92.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CMRG,MEC,EWS,Female,779,84.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,OC,General,48,78.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,OC,Female,55,79.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-A,General,125,91.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-A,Female,154,84.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-B,General,90,77.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-B,Female,117,82.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-C,General,147,75.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-C,Female,176,72.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-D,General,90,89.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-D,Female,128,80.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-E,General,189,88.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,BC-E,Female,209,93.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,SC,General,251,74.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,SC,Female,321,90.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,ST,General,301,75.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,ST,Female,362,90.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,EWS,General,69,91.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSE,EWS,Female,79,79.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,OC,General,59,75.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,OC,Female,77,81.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-A,General,164,92.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-A,Female,172,77.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-B,General,115,89.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-B,Female,136,76.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-C,General,197,92.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-C,Female,217,84.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-D,General,114,84.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-D,Female,153,87.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-E,General,216,84.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,BC-E,Female,235,85.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,SC,General,290,81.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,SC,Female,365,76.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,ST,General,358,82.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,ST,Female,467,79.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,EWS,General,74,77.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CSM,EWS,Female,97,90.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,OC,General,77,86.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,OC,Female,90,80.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-A,General,167,80.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-A,Female,223,80.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-B,General,135,77.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-B,Female,176,82.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-C,General,227,80.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-C,Female,281,84.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-D,General,139,82.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-D,Female,195,84.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-E,General,259,82.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,BC-E,Female,319,87.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,SC,General,391,86.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,SC,Female,444,71.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,ST,General,454,78.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,ST,Female,493,89.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,EWS,General,96,85.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,IT,EWS,Female,122,87.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,OC,General,120,90.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,OC,Female,159,78.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-A,General,297,76.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-A,Female,393,90.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-B,General,233,77.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-B,Female,263,74.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-C,General,377,74.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-C,Female,472,83.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-D,General,243,84.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-D,Female,292,80.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-E,General,433,85.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,BC-E,Female,558,91.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,SC,General,585,87.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,SC,Female,742,89.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,ST,General,735,85.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,ST,Female,902,82.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,EWS,General,145,89.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,ECE,EWS,Female,201,84.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,OC,General,228,81.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,OC,Female,289,76.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-A,General,685,91.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-A,Female,780,92.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-B,General,472,86.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-B,Female,527,72.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-C,General,695,81.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-C,Female,916,83.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-D,General,478,91.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-D,Female,625,90.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-E,General,932,92.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,BC-E,Female,1051,83.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,SC,General,1272,80.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,SC,Female,1494,71.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,ST,General,1437,84.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,ST,Female,2015,89.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,EWS,General,329,85.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,EEE,EWS,Female,398,91.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,OC,General,430,80.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,OC,Female,465,71.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-A,General,1006,84.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-A,Female,1314,87.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-B,General,786,88.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-B,Female,829,71.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-C,General,1277,92.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-C,Female,1404,74.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-D,General,848,85.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-D,Female,959,73.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-E,General,1364,89.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,BC-E,Female,1582,79.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,SC,General,2037,92.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,SC,Female,2303,82.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,ST,General,2558,82.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,ST,Female,2752,82.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,EWS,General,527,91.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,CIV,EWS,Female,569,85.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,OC,General,526,85.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,OC,Female,629,87.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-A,General,1287,91.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-A,Female,1504,74.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-B,General,830,82.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-B,Female,1105,86.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-C,General,1434,80.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-C,Female,1785,82.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-D,General,1073,86.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-D,Female,1194,89.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-E,General,1786,83.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,BC-E,Female,2159,86.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,SC,General,2546,86.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,SC,Female,3099,83.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,ST,General,3118,78.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,ST,Female,3909,80.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,EWS,General,670,86.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MREC,MEC,EWS,Female,729,87.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,OC,General,56,72.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,OC,Female,73,90.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-A,General,141,84.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-A,Female,173,89.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-B,General,109,91.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-B,Female,140,83.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-C,General,178,77.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-C,Female,217,89.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-D,General,121,79.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-D,Female,145,83.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-E,General,236,85.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,BC-E,Female,256,77.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,SC,General,284,88.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,SC,Female,328,70.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,ST,General,371,78.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,ST,Female,408,84.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,EWS,General,81,81.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSE,EWS,Female,91,94.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,OC,General,69,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,OC,Female,82,94.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-A,General,168,85.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-A,Female,216,88.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-B,General,141,86.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-B,Female,168,82.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-C,General,215,91.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-C,Female,274,79.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-D,General,145,80.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-D,Female,181,87.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-E,General,244,86.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,BC-E,Female,303,72.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,SC,General,349,85.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,SC,Female,451,89.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,ST,General,422,79.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,ST,Female,508,77.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,EWS,General,89,90.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CSM,EWS,Female,106,87.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,OC,General,82,81.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,OC,Female,111,87.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-A,General,225,86.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-A,Female,284,82.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-B,General,159,78.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-B,Female,195,88.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-C,General,268,81.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-C,Female,318,87.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-D,General,159,90.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-D,Female,195,86.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-E,General,295,85.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,BC-E,Female,400,81.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,SC,General,463,77.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,SC,Female,518,78.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,ST,General,522,77.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,ST,Female,684,81.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,EWS,General,112,84.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,IT,EWS,Female,153,91.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,OC,General,157,83.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,OC,Female,177,92.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-A,General,377,90.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-A,Female,464,90.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-B,General,276,77.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-B,Female,296,91.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-C,General,468,80.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-C,Female,539,78.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-D,General,267,75.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-D,Female,372,80.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-E,General,497,79.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,BC-E,Female,595,81.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,SC,General,768,83.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,SC,Female,971,86.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,ST,General,919,83.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,ST,Female,1030,79.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,EWS,General,188,75.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,ECE,EWS,Female,237,87.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,OC,General,281,90.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,OC,Female,376,92.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-A,General,794,81.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-A,Female,881,82.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-B,General,526,83.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-B,Female,648,82.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-C,General,876,79.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-C,Female,1065,74.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-D,General,586,89.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-D,Female,678,86.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-E,General,1042,85.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,BC-E,Female,1406,86.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,SC,General,1609,89.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,SC,Female,1827,81.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,ST,General,1789,84.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,ST,Female,1968,85.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,EWS,General,404,81.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,EEE,EWS,Female,480,88.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,OC,General,519,83.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,OC,Female,566,73.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-A,General,1284,85.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-A,Female,1478,86.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-B,General,848,81.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-B,Female,1063,81.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-C,General,1342,80.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-C,Female,1750,85.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-D,General,1056,86.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-D,Female,1062,87.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-E,General,1751,90.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,BC-E,Female,2071,88.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,SC,General,2360,85.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,SC,Female,2802,84.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,ST,General,3124,84.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,ST,Female,3471,87.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,MRIT,CIV,EWS,General,595,91.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
