year,round,college_code,branch_code,category,gender,closing_rank
2024,2,MLRS,IT,OC,General,113
2024,2,MLRS,IT,OC,Female,151
2024,2,MLRS,IT,BC-A,General,257
2024,2,MLRS,IT,BC-A,Female,352
2024,2,MLRS,IT,BC-B,General,230
2024,2,MLRS,IT,BC-B,Female,230
2024,2,MLRS,IT,BC-C,General,318
2024,2,MLRS,IT,BC-C,Female,438
2024,2,MLRS,IT,BC-D,General,253
2024,2,MLRS,IT,BC-D,Female,301
2024,2,MLRS,IT,BC-E,General,356
2024,2,MLRS,IT,BC-E,Female,564
2024,2,MLRS,IT,SC,General,537
2024,2,MLRS,IT,SC,Female,735
2024,2,MLRS,IT,ST,General,788
2024,2,MLRS,IT,ST,Female,840
2024,2,MLRS,IT,EWS,General,164
2024,2,MLRS,IT,EWS,Female,176
2024,2,MLRS,ECE,OC,General,203
2024,2,MLRS,ECE,OC,Female,212
2024,2,MLRS,ECE,BC-A,General,420
2024,2,MLRS,ECE,BC-A,Female,576
2024,2,MLRS,ECE,BC-B,General,298
2024,2,MLRS,ECE,BC-B,Female,402
2024,2,MLRS,ECE,BC-C,General,670
2024,2,MLRS,ECE,BC-C,Female,793
2024,2,MLRS,ECE,BC-D,General,407
2024,2,MLRS,ECE,BC-D,Female,456
2024,2,MLRS,ECE,BC-E,General,751
2024,2,MLRS,ECE,BC-E,Female,934
2024,2,MLRS,ECE,SC,General,1080
2024,2,MLRS,ECE,SC,Female,1024
2024,2,MLRS,ECE,ST,General,1290
2024,2,MLRS,ECE,ST,Female,1443
2024,2,MLRS,ECE,EWS,General,258
2024,2,MLRS,ECE,EWS,Female,269
2024,2,MLRS,EEE,OC,General,347
2024,2,MLRS,EEE,OC,Female,467
2024,2,MLRS,EEE,BC-A,General,1120
2024,2,MLRS,EEE,BC-A,Female,1249
2024,2,MLRS,EEE,BC-B,General,668
2024,2,MLRS,EEE,BC-B,Female,873
2024,2,MLRS,EEE,BC-C,General,1005
2024,2,MLRS,EEE,BC-C,Female,1545
2024,2,MLRS,EEE,BC-D,General,737
2024,2,MLRS,EEE,BC-D,Female,883
2024,2,MLRS,EEE,BC-E,General,1496
2024,2,MLRS,EEE,BC-E,Female,1536
2024,2,MLRS,EEE,SC,General,2159
2024,2,MLRS,EEE,SC,Female,2027
2024,2,MLRS,EEE,ST,General,2199
2024,2,MLRS,EEE,ST,Female,3198
2024,2,MLRS,EEE,EWS,General,451
2024,2,MLRS,EEE,EWS,Female,564
2024,2,MLRS,CIV,OC,General,601
2024,2,MLRS,CIV,OC,Female,670
2024,2,MLRS,CIV,BC-A,General,1485
2024,2,MLRS,CIV,BC-A,Female,1822
2024,2,MLRS,CIV,BC-B,General,979
2024,2,MLRS,CIV,BC-B,Female,1360
2024,2,MLRS,CIV,BC-C,General,1633
2024,2,MLRS,CIV,BC-C,Female,2117
2024,2,MLRS,CIV,BC-D,General,1173
2024,2,MLRS,CIV,BC-D,Female,1283
2024,2,MLRS,CIV,BC-E,General,2499
2024,2,MLRS,CIV,BC-E,Female,2485
2024,2,MLRS,CIV,SC,General,3318
2024,2,MLRS,CIV,SC,Female,4159
2024,2,MLRS,CIV,ST,General,4228
2024,2,MLRS,CIV,ST,Female,4631
2024,2,MLRS,CIV,EWS,General,896
2024,2,MLRS,CIV,EWS,Female,933
2024,2,MLRS,MEC,OC,General,685
2024,2,MLRS,MEC,OC,Female,869
2024,2,MLRS,MEC,BC-A,General,1852
2024,2,MLRS,MEC,BC-A,Female,2612
2024,2,MLRS,MEC,BC-B,General,1270
2024,2,MLRS,MEC,BC-B,Female,1539
2024,2,MLRS,MEC,BC-C,General,2550
2024,2,MLRS,MEC,BC-C,Female,2581
2024,2,MLRS,MEC,BC-D,General,1455
2024,2,MLRS,MEC,BC-D,Female,2063
2024,2,MLRS,MEC,BC-E,General,2771
2024,2,MLRS,MEC,BC-E,Female,3316
2024,2,MLRS,MEC,SC,General,4320
2024,2,MLRS,MEC,SC,Female,5117
2024,2,MLRS,MEC,ST,General,4748
2024,2,MLRS,MEC,ST,Female,5746
2024,2,MLRS,MEC,EWS,General,1071
2024,2,MLRS,MEC,EWS,Female,1142
2024,2,IARE,CSE,OC,General,85
2024,2,IARE,CSE,OC,Female,94
2024,2,IARE,CSE,BC-A,General,234
2024,2,IARE,CSE,BC-A,Female,271
2024,2,IARE,CSE,BC-B,General,130
2024,2,IARE,CSE,BC-B,Female,204
2024,2,IARE,CSE,BC-C,General,245
2024,2,IARE,CSE,BC-C,Female,316
2024,2,IARE,CSE,BC-D,General,156
2024,2,IARE,CSE,BC-D,Female,174
2024,2,IARE,CSE,BC-E,General,255
2024,2,IARE,CSE,BC-E,Female,400
2024,2,IARE,CSE,SC,General,431
2024,2,IARE,CSE,SC,Female,444
2024,2,IARE,CSE,ST,General,500
2024,2,IARE,CSE,ST,Female,599
2024,2,IARE,CSE,EWS,General,104
2024,2,IARE,CSE,EWS,Female,132
2024,2,IARE,CSM,OC,General,93
2024,2,IARE,CSM,OC,Female,124
2024,2,IARE,CSM,BC-A,General,256
2024,2,IARE,CSM,BC-A,Female,329
2024,2,IARE,CSM,BC-B,General,158
2024,2,IARE,CSM,BC-B,Female,196
2024,2,IARE,CSM,BC-C,General,315
2024,2,IARE,CSM,BC-C,Female,370
2024,2,IARE,CSM,BC-D,General,223
2024,2,IARE,CSM,BC-D,Female,251
2024,2,IARE,CSM,BC-E,General,301
2024,2,IARE,CSM,BC-E,Female,387
2024,2,IARE,CSM,SC,General,535
2024,2,IARE,CSM,SC,Female,544
2024,2,IARE,CSM,ST,General,687
2024,2,IARE,CSM,ST,Female,804
2024,2,IARE,CSM,EWS,General,131
2024,2,IARE,CSM,EWS,Female,180
2024,2,IARE,IT,OC,General,107
2024,2,IARE,IT,OC,Female,152
2024,2,IARE,IT,BC-A,General,293
2024,2,IARE,IT,BC-A,Female,411
2024,2,IARE,IT,BC-B,General,245
2024,2,IARE,IT,BC-B,Female,246
2024,2,IARE,IT,BC-C,General,383
2024,2,IARE,IT,BC-C,Female,393
2024,2,IARE,IT,BC-D,General,230
2024,2,IARE,IT,BC-D,Female,317
2024,2,IARE,IT,BC-E,General,400
2024,2,IARE,IT,BC-E,Female,533
2024,2,IARE,IT,SC,General,600
2024,2,IARE,IT,SC,Female,734
2024,2,IARE,IT,ST,General,776
2024,2,IARE,IT,ST,Female,1018
2024,2,IARE,IT,EWS,General,153
2024,2,IARE,IT,EWS,Female,181
2024,2,IARE,ECE,OC,General,232
2024,2,IARE,ECE,OC,Female,223
2024,2,IARE,ECE,BC-A,General,512
2024,2,IARE,ECE,BC-A,Female,658
2024,2,IARE,ECE,BC-B,General,377
2024,2,IARE,ECE,BC-B,Female,518
2024,2,IARE,ECE,BC-C,General,612
2024,2,IARE,ECE,BC-C,Female,685
2024,2,IARE,ECE,BC-D,General,388
2024,2,IARE,ECE,BC-D,Female,447
2024,2,IARE,ECE,BC-E,General,665
2024,2,IARE,ECE,BC-E,Female,919
2024,2,IARE,ECE,SC,General,930
2024,2,IARE,ECE,SC,Female,1324
2024,2,IARE,ECE,ST,General,1121
2024,2,IARE,ECE,ST,Female,1303
2024,2,IARE,ECE,EWS,General,313
2024,2,IARE,ECE,EWS,Female,351
2024,2,IARE,EEE,OC,General,449
2024,2,IARE,EEE,OC,Female,531
2024,2,IARE,EEE,BC-A,General,934
2024,2,IARE,EEE,BC-A,Female,1153
2024,2,IARE,EEE,BC-B,General,860
2024,2,IARE,EEE,BC-B,Female,927
2024,2,IARE,EEE,BC-C,General,1317
2024,2,IARE,EEE,BC-C,Female,1610
2024,2,IARE,EEE,BC-D,General,923
2024,2,IARE,EEE,BC-D,Female,860
2024,2,IARE,EEE,BC-E,General,1296
2024,2,IARE,EEE,BC-E,Female,1608
2024,2,IARE,EEE,SC,General,1875
2024,2,IARE,EEE,SC,Female,2689
2024,2,IARE,EEE,ST,General,2735
2024,2,IARE,EEE,ST,Female,3358
2024,2,IARE,EEE,EWS,General,517
2024,2,IARE,EEE,EWS,Female,637
2024,2,IARE,CIV,OC,General,704
2024,2,IARE,CIV,OC,Female,850
2024,2,IARE,CIV,BC-A,General,1651
2024,2,IARE,CIV,BC-A,Female,1835
2024,2,IARE,CIV,BC-B,General,1258
2024,2,IARE,CIV,BC-B,Female,1323
2024,2,IARE,CIV,BC-C,General,1927
2024,2,IARE,CIV,BC-C,Female,2687
2024,2,IARE,CIV,BC-D,General,1488
2024,2,IARE,CIV,BC-D,Female,1691
2024,2,IARE,CIV,BC-E,General,2344
2024,2,IARE,CIV,BC-E,Female,3202
2024,2,IARE,CIV,SC,General,3296
2024,2,IARE,CIV,SC,Female,3732
2024,2,IARE,CIV,ST,General,3951
2024,2,IARE,CIV,ST,Female,4342
2024,2,IARE,CIV,EWS,General,947
2024,2,IARE,CIV,EWS,Female,1153
2024,2,IARE,MEC,OC,General,902
2024,2,IARE,MEC,OC,Female,1015
2024,2,IARE,MEC,BC-A,General,1913
2024,2,IARE,MEC,BC-A,Female,2225
2024,2,IARE,MEC,BC-B,General,1415
2024,2,IARE,MEC,BC-B,Female,1696
2024,2,IARE,MEC,BC-C,General,2275
2024,2,IARE,MEC,BC-C,Female,3268
2024,2,IARE,MEC,BC-D,General,1666
2024,2,IARE,MEC,BC-D,Female,2174
2024,2,IARE,MEC,BC-E,General,2556
2024,2,IARE,MEC,BC-E,Female,3479
2024,2,IARE,MEC,SC,General,3952
2024,2,IARE,MEC,SC,Female,4623
2024,2,IARE,MEC,ST,General,4587
2024,2,IARE,MEC,ST,Female,6708
2024,2,IARE,MEC,EWS,General,1203
2024,2,IARE,MEC,EWS,Female,1492
2024,2,SNIS,CSE,OC,General,83
2024,2,SNIS,CSE,OC,Female,107
2024,2,SNIS,CSE,BC-A,General,220
2024,2,SNIS,CSE,BC-A,Female,240
2024,2,SNIS,CSE,BC-B,General,175
2024,2,SNIS,CSE,BC-B,Female,202
2024,2,SNIS,CSE,BC-C,General,260
2024,2,SNIS,CSE,BC-C,Female,371
2024,2,SNIS,CSE,BC-D,General,182
2024,2,SNIS,CSE,BC-D,Female,225
2024,2,SNIS,CSE,BC-E,General,281
2024,2,SNIS,CSE,BC-E,Female,351
2024,2,SNIS,CSE,SC,General,432
2024,2,SNIS,CSE,SC,Female,500
2024,2,SNIS,CSE,ST,General,475
2024,2,SNIS,CSE,ST,Female,718
2024,2,SNIS,CSE,EWS,General,117
2024,2,SNIS,CSE,EWS,Female,132
2024,2,SNIS,CSM,OC,General,104
2024,2,SNIS,CSM,OC,Female,112
2024,2,SNIS,CSM,BC-A,General,307
2024,2,SNIS,CSM,BC-A,Female,285
2024,2,SNIS,CSM,BC-B,General,217
2024,2,SNIS,CSM,BC-B,Female,215
2024,2,SNIS,CSM,BC-C,General,299
2024,2,SNIS,CSM,BC-C,Female,442
2024,2,SNIS,CSM,BC-D,General,243
2024,2,SNIS,CSM,BC-D,Female,286
2024,2,SNIS,CSM,BC-E,General,386
2024,2,SNIS,CSM,BC-E,Female,511
2024,2,SNIS,CSM,SC,General,608
2024,2,SNIS,CSM,SC,Female,672
2024,2,SNIS,CSM,ST,General,740
2024,2,SNIS,CSM,ST,Female,661
2024,2,SNIS,CSM,EWS,General,159
2024,2,SNIS,CSM,EWS,Female,159
2024,2,SNIS,IT,OC,General,142
2024,2,SNIS,IT,OC,Female,164
2024,2,SNIS,IT,BC-A,General,344
2024,2,SNIS,IT,BC-A,Female,344
2024,2,SNIS,IT,BC-B,General,220
2024,2,SNIS,IT,BC-B,Female,257
2024,2,SNIS,IT,BC-C,General,381
2024,2,SNIS,IT,BC-C,Female,524
2024,2,SNIS,IT,BC-D,General,249
2024,2,SNIS,IT,BC-D,Female,353
2024,2,SNIS,IT,BC-E,General,484
2024,2,SNIS,IT,BC-E,Female,588
2024,2,SNIS,IT,SC,General,709
2024,2,SNIS,IT,SC,Female,921
2024,2,SNIS,IT,ST,General,825
2024,2,SNIS,IT,ST,Female,930
2024,2,SNIS,IT,EWS,General,169
2024,2,SNIS,IT,EWS,Female,218
2024,2,SNIS,ECE,OC,General,251
2024,2,SNIS,ECE,OC,Female,255
2024,2,SNIS,ECE,BC-A,General,622
2024,2,SNIS,ECE,BC-A,Female,646
2024,2,SNIS,ECE,BC-B,General,436
2024,2,SNIS,ECE,BC-B,Female,490
2024,2,SNIS,ECE,BC-C,General,673
2024,2,SNIS,ECE,BC-C,Female,793
2024,2,SNIS,ECE,BC-D,General,458
2024,2,SNIS,ECE,BC-D,Female,570
2024,2,SNIS,ECE,BC-E,General,693
2024,2,SNIS,ECE,BC-E,Female,1057
2024,2,SNIS,ECE,SC,General,1034
2024,2,SNIS,ECE,SC,Female,1498
2024,2,SNIS,ECE,ST,General,1230
2024,2,SNIS,ECE,ST,Female,1577
2024,2,SNIS,ECE,EWS,General,336
2024,2,SNIS,ECE,EWS,Female,305
2024,2,SNIS,EEE,OC,General,474
2024,2,SNIS,EEE,OC,Female,617
2024,2,SNIS,EEE,BC-A,General,1105
2024,2,SNIS,EEE,BC-A,Female,1202
2024,2,SNIS,EEE,BC-B,General,867
2024,2,SNIS,EEE,BC-B,Female,889
2024,2,SNIS,EEE,BC-C,General,1186
2024,2,SNIS,EEE,BC-C,Female,1501
2024,2,SNIS,EEE,BC-D,General,1012
2024,2,SNIS,EEE,BC-D,Female,1050
2024,2,SNIS,EEE,BC-E,General,1807
2024,2,SNIS,EEE,BC-E,Female,1971
2024,2,SNIS,EEE,SC,General,2513
2024,2,SNIS,EEE,SC,Female,3018
2024,2,SNIS,EEE,ST,General,2370
2024,2,SNIS,EEE,ST,Female,3651
2024,2,SNIS,EEE,EWS,General,604
2024,2,SNIS,EEE,EWS,Female,616
2024,2,SNIS,CIV,OC,General,666
2024,2,SNIS,CIV,OC,Female,889
2024,2,SNIS,CIV,BC-A,General,1933
2024,2,SNIS,CIV,BC-A,Female,2444
2024,2,SNIS,CIV,BC-B,General,1195
2024,2,SNIS,CIV,BC-B,Female,1544
2024,2,SNIS,CIV,BC-C,General,2015
2024,2,SNIS,CIV,BC-C,Female,2333
2024,2,SNIS,CIV,BC-D,General,1551
2024,2,SNIS,CIV,BC-D,Female,1846
2024,2,SNIS,CIV,BC-E,General,2842
2024,2,SNIS,CIV,BC-E,Female,3014
2024,2,SNIS,CIV,SC,General,4131
2024,2,SNIS,CIV,SC,Female,4703
2024,2,SNIS,CIV,ST,General,4822
2024,2,SNIS,CIV,ST,Female,4562
2024,2,SNIS,CIV,EWS,General,937
2024,2,SNIS,CIV,EWS,Female,1031
2024,2,SNIS,MEC,OC,General,920
2024,2,SNIS,MEC,OC,Female,918
2024,2,SNIS,MEC,BC-A,General,2382
2024,2,SNIS,MEC,BC-A,Female,3052
2024,2,SNIS,MEC,BC-B,General,1743
2024,2,SNIS,MEC,BC-B,Female,1976
2024,2,SNIS,MEC,BC-C,General,2428
2024,2,SNIS,MEC,BC-C,Female,3472
2024,2,SNIS,MEC,BC-D,General,2059
2024,2,SNIS,MEC,BC-D,Female,2206
2024,2,SNIS,MEC,BC-E,General,3308
2024,2,SNIS,MEC,BC-E,Female,3431
2024,2,SNIS,MEC,SC,General,4935
2024,2,SNIS,MEC,SC,Female,4969
2024,2,SNIS,MEC,ST,General,4663
2024,2,SNIS,MEC,ST,Female,5856
2024,2,SNIS,MEC,EWS,General,1284
2024,2,SNIS,MEC,EWS,Female,1276
2024,2,NGIT,CSE,OC,General,90
2024,2,NGIT,CSE,OC,Female,100
2024,2,NGIT,CSE,BC-A,General,236
2024,2,NGIT,CSE,BC-A,Female,298
2024,2,NGIT,CSE,BC-B,General,148
2024,2,NGIT,CSE,BC-B,Female,221
2024,2,NGIT,CSE,BC-C,General,307
2024,2,NGIT,CSE,BC-C,Female,331
2024,2,NGIT,CSE,BC-D,General,206
2024,2,NGIT,CSE,BC-D,Female,248
2024,2,NGIT,CSE,BC-E,General,369
2024,2,NGIT,CSE,BC-E,Female,394
2024,2,NGIT,CSE,SC,General,507
2024,2,NGIT,CSE,SC,Female,633
2024,2,NGIT,CSE,ST,General,517
2024,2,NGIT,CSE,ST,Female,665
2024,2,NGIT,CSE,EWS,General,112
2024,2,NGIT,CSE,EWS,Female,128
2024,2,NGIT,CSM,OC,General,103
2024,2,NGIT,CSM,OC,Female,152
2024,2,NGIT,CSM,BC-A,General,281
2024,2,NGIT,CSM,BC-A,Female,302
2024,2,NGIT,CSM,BC-B,General,186
2024,2,NGIT,CSM,BC-B,Female,216
2024,2,NGIT,CSM,BC-C,General,336
2024,2,NGIT,CSM,BC-C,Female,406
2024,2,NGIT,CSM,BC-D,General,244
2024,2,NGIT,CSM,BC-D,Female,248
2024,2,NGIT,CSM,BC-E,General,429
2024,2,NGIT,CSM,BC-E,Female,514
2024,2,NGIT,CSM,SC,General,642
2024,2,NGIT,CSM,SC,Female,697
2024,2,NGIT,CSM,ST,General,774
2024,2,NGIT,CSM,ST,Female,852
2024,2,NGIT,CSM,EWS,General,170
2024,2,NGIT,CSM,EWS,Female,184
2024,2,NGIT,IT,OC,General,136
2024,2,NGIT,IT,OC,Female,170
2024,2,NGIT,IT,BC-A,General,395
2024,2,NGIT,IT,BC-A,Female,444
2024,2,NGIT,IT,BC-B,General,271
2024,2,NGIT,IT,BC-B,Female,284
2024,2,NGIT,IT,BC-C,General,425
2024,2,NGIT,IT,BC-C,Female,467
2024,2,NGIT,IT,BC-D,General,317
2024,2,NGIT,IT,BC-D,Female,339
2024,2,NGIT,IT,BC-E,General,476
2024,2,NGIT,IT,BC-E,Female,624
2024,2,NGIT,IT,SC,General,812
2024,2,NGIT,IT,SC,Female,941
2024,2,NGIT,IT,ST,General,950
2024,2,NGIT,IT,ST,Female,942
2024,2,NGIT,IT,EWS,General,175
2024,2,NGIT,IT,EWS,Female,243
2024,2,NGIT,ECE,OC,General,237
2024,2,NGIT,ECE,OC,Female,252
2024,2,NGIT,ECE,BC-A,General,614
2024,2,NGIT,ECE,BC-A,Female,784
2024,2,NGIT,ECE,BC-B,General,383
2024,2,NGIT,ECE,BC-B,Female,449
2024,2,NGIT,ECE,BC-C,General,771
2024,2,NGIT,ECE,BC-C,Female,872
2024,2,NGIT,ECE,BC-D,General,531
2024,2,NGIT,ECE,BC-D,Female,586
2024,2,NGIT,ECE,BC-E,General,813
2024,2,NGIT,ECE,BC-E,Female,1053
2024,2,NGIT,ECE,SC,General,1276
2024,2,NGIT,ECE,SC,Female,1576
2024,2,NGIT,ECE,ST,General,1246
2024,2,NGIT,ECE,ST,Female,1562
2024,2,NGIT,ECE,EWS,General,347
2024,2,NGIT,ECE,EWS,Female,407
2024,2,NGIT,EEE,OC,General,442
2024,2,NGIT,EEE,OC,Female,498
2024,2,NGIT,EEE,BC-A,General,1328
2024,2,NGIT,EEE,BC-A,Female,1458
2024,2,NGIT,EEE,BC-B,General,753
2024,2,NGIT,EEE,BC-B,Female,1048
2024,2,NGIT,EEE,BC-C,General,1260
2024,2,NGIT,EEE,BC-C,Female,1740
2024,2,NGIT,EEE,BC-D,General,842
2024,2,NGIT,EEE,BC-D,Female,1069
2024,2,NGIT,EEE,BC-E,General,1704
2024,2,NGIT,EEE,BC-E,Female,2214
2024,2,NGIT,EEE,SC,General,2071
2024,2,NGIT,EEE,SC,Female,2871
2024,2,NGIT,EEE,ST,General,3171
2024,2,NGIT,EEE,ST,Female,3082
2024,2,NGIT,EEE,EWS,General,678
2024,2,NGIT,EEE,EWS,Female,793
2024,2,NGIT,CIV,OC,General,673
2024,2,NGIT,CIV,OC,Female,824
2024,2,NGIT,CIV,BC-A,General,1886
2024,2,NGIT,CIV,BC-A,Female,2250
2024,2,NGIT,CIV,BC-B,General,1437
2024,2,NGIT,CIV,BC-B,Female,1449
2024,2,NGIT,CIV,BC-C,General,2483
2024,2,NGIT,CIV,BC-C,Female,2732
2024,2,NGIT,CIV,BC-D,General,1619
2024,2,NGIT,CIV,BC-D,Female,2115
2024,2,NGIT,CIV,BC-E,General,2557
2024,2,NGIT,CIV,BC-E,Female,2773
2024,2,NGIT,CIV,SC,General,3277
2024,2,NGIT,CIV,SC,Female,3954
2024,2,NGIT,CIV,ST,General,4835
2024,2,NGIT,CIV,ST,Female,4740
2024,2,NGIT,CIV,EWS,General,1091
2024,2,NGIT,CIV,EWS,Female,1029
2024,2,NGIT,MEC,OC,General,908
2024,2,NGIT,MEC,OC,Female,1241
2024,2,NGIT,MEC,BC-A,General,2621
2024,2,NGIT,MEC,BC-A,Female,2954
2024,2,NGIT,MEC,BC-B,General,1511
2024,2,NGIT,MEC,BC-B,Female,1881
2024,2,NGIT,MEC,BC-C,General,3271
2024,2,NGIT,MEC,BC-C,Female,3039
2024,2,NGIT,MEC,BC-D,General,2083
2024,2,NGIT,MEC,BC-D,Female,2330
2024,2,NGIT,MEC,BC-E,General,3230
2024,2,NGIT,MEC,BC-E,Female,4379
2024,2,NGIT,MEC,SC,General,5157
2024,2,NGIT,MEC,SC,Female,5941
2024,2,NGIT,MEC,ST,General,6138
2024,2,NGIT,MEC,ST,Female,7924
2024,2,NGIT,MEC,EWS,General,1177
2024,2,NGIT,MEC,EWS,Female,1574
2024,2,GCTC,CSE,OC,General,117
2024,2,GCTC,CSE,OC,Female,129
2024,2,GCTC,CSE,BC-A,General,252
2024,2,GCTC,CSE,BC-A,Female,303
2024,2,GCTC,CSE,BC-B,General,174
2024,2,GCTC,CSE,BC-B,Female,236
2024,2,GCTC,CSE,BC-C,General,289
2024,2,GCTC,CSE,BC-C,Female,408
2024,2,GCTC,CSE,BC-D,General,218
2024,2,GCTC,CSE,BC-D,Female,242
2024,2,GCTC,CSE,BC-E,General,380
2024,2,GCTC,CSE,BC-E,Female,490
2024,2,GCTC,CSE,SC,General,483
2024,2,GCTC,CSE,SC,Female,711
2024,2,GCTC,CSE,ST,General,606
2024,2,GCTC,CSE,ST,Female,805
2024,2,GCTC,CSE,EWS,General,121
2024,2,GCTC,CSE,EWS,Female,162
2024,2,GCTC,CSM,OC,General,111
2024,2,GCTC,CSM,OC,Female,152
2024,2,GCTC,CSM,BC-A,General,277
2024,2,GCTC,CSM,BC-A,Female,400
2024,2,GCTC,CSM,BC-B,General,198
2024,2,GCTC,CSM,BC-B,Female,259
2024,2,GCTC,CSM,BC-C,General,359
2024,2,GCTC,CSM,BC-C,Female,444
2024,2,GCTC,CSM,BC-D,General,246
2024,2,GCTC,CSM,BC-D,Female,298
2024,2,GCTC,CSM,BC-E,General,455
2024,2,GCTC,CSM,BC-E,Female,549
2024,2,GCTC,CSM,SC,General,629
2024,2,GCTC,CSM,SC,Female,792
2024,2,GCTC,CSM,ST,General,715
2024,2,GCTC,CSM,ST,Female,834
2024,2,GCTC,CSM,EWS,General,156
2024,2,GCTC,CSM,EWS,Female,185
2024,2,GCTC,IT,OC,General,153
2024,2,GCTC,IT,OC,Female,203
2024,2,GCTC,IT,BC-A,General,388
2024,2,GCTC,IT,BC-A,Female,532
2024,2,GCTC,IT,BC-B,General,316
2024,2,GCTC,IT,BC-B,Female,336
2024,2,GCTC,IT,BC-C,General,419
2024,2,GCTC,IT,BC-C,Female,620
2024,2,GCTC,IT,BC-D,General,336
2024,2,GCTC,IT,BC-D,Female,336
2024,2,GCTC,IT,BC-E,General,517
2024,2,GCTC,IT,BC-E,Female,662
2024,2,GCTC,IT,SC,General,896
2024,2,GCTC,IT,SC,Female,988
2024,2,GCTC,IT,ST,General,1006
2024,2,GCTC,IT,ST,Female,1266
2024,2,GCTC,IT,EWS,General,180
2024,2,GCTC,IT,EWS,Female,262
2024,2,GCTC,ECE,OC,General,281
2024,2,GCTC,ECE,OC,Female,366
2024,2,GCTC,ECE,BC-A,General,760
2024,2,GCTC,ECE,BC-A,Female,733
2024,2,GCTC,ECE,BC-B,General,422
2024,2,GCTC,ECE,BC-B,Female,542
2024,2,GCTC,ECE,BC-C,General,699
2024,2,GCTC,ECE,BC-C,Female,861
2024,2,GCTC,ECE,BC-D,General,522
2024,2,GCTC,ECE,BC-D,Female,713
2024,2,GCTC,ECE,BC-E,General,838
2024,2,GCTC,ECE,BC-E,Female,1152
2024,2,GCTC,ECE,SC,General,1361
2024,2,GCTC,ECE,SC,Female,1379
2024,2,GCTC,ECE,ST,General,1681
2024,2,GCTC,ECE,ST,Female,1803
2024,2,GCTC,ECE,EWS,General,388
2024,2,GCTC,ECE,EWS,Female,380
2024,2,GCTC,EEE,OC,General,612
2024,2,GCTC,EEE,OC,Female,647
2024,2,GCTC,EEE,BC-A,General,1524
2024,2,GCTC,EEE,BC-A,Female,1627
2024,2,GCTC,EEE,BC-B,General,936
2024,2,GCTC,EEE,BC-B,Female,1258
2024,2,GCTC,EEE,BC-C,General,1633
2024,2,GCTC,EEE,BC-C,Female,1689
2024,2,GCTC,EEE,BC-D,General,1004
2024,2,GCTC,EEE,BC-D,Female,1161
2024,2,GCTC,EEE,BC-E,General,1643
2024,2,GCTC,EEE,BC-E,Female,2401
2024,2,GCTC,EEE,SC,General,2796
2024,2,GCTC,EEE,SC,Female,3040
2024,2,GCTC,EEE,ST,General,2920
2024,2,GCTC,EEE,ST,Female,3971
2024,2,GCTC,EEE,EWS,General,737
2024,2,GCTC,EEE,EWS,Female,900
2024,2,GCTC,CIV,OC,General,840
2024,2,GCTC,CIV,OC,Female,930
2024,2,GCTC,CIV,BC-A,General,1993
2024,2,GCTC,CIV,BC-A,Female,2529
2024,2,GCTC,CIV,BC-B,General,1656
2024,2,GCTC,CIV,BC-B,Female,1792
2024,2,GCTC,CIV,BC-C,General,2767
2024,2,GCTC,CIV,BC-C,Female,3136
2024,2,GCTC,CIV,BC-D,General,1579
2024,2,GCTC,CIV,BC-D,Female,1955
2024,2,GCTC,CIV,BC-E,General,3276
2024,2,GCTC,CIV,BC-E,Female,3173
2024,2,GCTC,CIV,SC,General,4803
2024,2,GCTC,CIV,SC,Female,5684
2024,2,GCTC,CIV,ST,General,4859
2024,2,GCTC,CIV,ST,Female,7120
2024,2,GCTC,CIV,EWS,General,1086
2024,2,GCTC,CIV,EWS,Female,1289
2024,2,GCTC,MEC,OC,General,1161
2024,2,GCTC,MEC,OC,Female,1396
2024,2,GCTC,MEC,BC-A,General,2996
2024,2,GCTC,MEC,BC-A,Female,2795
2024,2,GCTC,MEC,BC-B,General,1887
2024,2,GCTC,MEC,BC-B,Female,2143
2024,2,GCTC,MEC,BC-C,General,3410
2024,2,GCTC,MEC,BC-C,Female,3701
2024,2,GCTC,MEC,BC-D,General,2278
2024,2,GCTC,MEC,BC-D,Female,2431
2024,2,GCTC,MEC,BC-E,General,4300
2024,2,GCTC,MEC,BC-E,Female,5095
2024,2,GCTC,MEC,SC,General,4627
2024,2,GCTC,MEC,SC,Female,5672
2024,2,GCTC,MEC,ST,General,6241
2024,2,GCTC,MEC,ST,Female,7568
2024,2,GCTC,MEC,EWS,General,1311
2024,2,GCTC,MEC,EWS,Female,1578
2024,2,MHVR,CSE,OC,General,122
2024,2,MHVR,CSE,OC,Female,157
2024,2,MHVR,CSE,BC-A,General,300
2024,2,MHVR,CSE,BC-A,Female,405
2024,2,MHVR,CSE,BC-B,General,233
2024,2,MHVR,CSE,BC-B,Female,277
2024,2,MHVR,CSE,BC-C,General,345
2024,2,MHVR,CSE,BC-C,Female,439
2024,2,MHVR,CSE,BC-D,General,240
2024,2,MHVR,CSE,BC-D,Female,260
2024,2,MHVR,CSE,BC-E,General,480
2024,2,MHVR,CSE,BC-E,Female,478
2024,2,MHVR,CSE,SC,General,685
2024,2,MHVR,CSE,SC,Female,712
2024,2,MHVR,CSE,ST,General,791
2024,2,MHVR,CSE,ST,Female,750
2024,2,MHVR,CSE,EWS,General,164
2024,2,MHVR,CSE,EWS,Female,161
2024,2,MHVR,CSM,OC,General,152
2024,2,MHVR,CSM,OC,Female,149
